%ConSeg,%Medio,Aurorizacion,Año,Cuenta,Dia,Estado,Estado_File,Fecha,Fecha_File,Fecha_Presentacion,Hora,Medio,Origen,Referencia,RFC,Sucursal,Tipo,Donadores,Monto
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,TLACOLULA/20095,20,1,5
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,MAZATLAN/25051,20,1,10
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,1,1,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,ASIENTOS/1015,20,1,5
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,KANASIN/31015,20,1,10
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,ZITACUARO/16064,20,1,9
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,17,17,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,COATLAN DEL RIO/17037,20,1,5
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,17,17,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,TETELA DEL VOLCAN/17033,20,1,7
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,CIUDAD VICTORIA/28012,20,1,5
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,COJUMATLAN/16012,20,1,5
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,SAN JOSE ACATENO/21033,20,1,5
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,1,1,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,ASIENTOS/1015,20,1,5
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,HIGUERA DE ZARAGOZA/25041,20,1,9
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,CALERA DE VICTOR ROSALES/32001,20,1,5
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,CEBALLOS/10042,20,1,10
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,PETO/31020,20,1,6
D100-10:38,20/20,TELECOMM,2016,TELECOMM,D100,14,14,10/12/2016 10:38,10/12/2016, ,10:38,20,TELECOMM, , ,TIZAPAN EL ALTO/14087,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,1,1,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,ASIENTOS/1015,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,JEREZ DE GARCIA SALINAS/32009,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,SAN MARTIN TEXMELUCAN/21035,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,BENJAMIN HILL/26015,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,ACAMBARO/11002,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,CALERA DE VICTOR ROSALES/32001,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,SANTO DOMINGO/24002,20,1,50
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,SAUCILLO/8045,20,1,50
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,5,5,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,MONCLOVA/5026,20,1,6
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,ESPINAL/30034,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,NIEVES/32017,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,29,29,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,APIZACO/29001,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,1,1,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,ASIENTOS/1015,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,COSAMALOAPAN/30025,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,COL. MAGDALENA CONTRERAS/9032,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,CALERA DE VICTOR ROSALES/32001,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,SAN JOSE ACATENO/21033,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,19,19,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,DOCTOR ARROYO/19016,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,MANUEL DOBLADO/11032,20,1,15
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,CHIGNAHUAPAN/21016,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,3,3,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,LA PAZ/3012,20,1,60
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,LA PIEDAD/16024,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,SANTA CRUZ DE JUVENTINO ROSAS/11048,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,HUNUCMA/31013,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,4,4,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,BECAL/4002,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,TEMORIS/8046,20,1,50
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,CHIGNAHUAPAN/21016,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,17,17,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,JOJUTLA/17012,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,19,19,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,DOCTOR ARROYO/19016,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,ALAMO TEMAPACHE/30004,20,1,16
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,VENADO/24033,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,JUQUILA/20032,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,CEBALLOS/10042,20,1,20
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,SANTA CRUZ DE JUVENTINO ROSAS/11048,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,SUCHIL/10031,20,1,20
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,SAN JOSE ACATENO/21033,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,3,3,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,MULEGE/3016,20,1,20
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,19,19,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,DOCTOR ARROYO/19016,20,1,7
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,ACAMBARO/11002,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,TANQUIAN ESCOBEDO/24030,20,1,23
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,JUQUILA/20032,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,JAUMAVE/28026,20,1,50
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,LA PIEDAD/16024,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,TAMAZUNCHALE/24027,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,COL. BELLAVISTA DE SALAMANCA/11011,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,ESQUEDA/26037,20,1,20
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,ESQUEDA/26037,20,1,20
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,SAN MIGUEL EL GRANDE/20066,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,3,3,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,CABO SAN LUCAS/3003,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,20 DE NOVIEMBRE DE DURANGO/10007,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,22,22,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,51C644823, ,EPIGMENIO GONZALEZ/22015,20,1,50
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,NOPALUCAN DE LA GRANJA/21026,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,17,17,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,ATLATLAHUCAN/17034,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,AZCAPOTZALCO/9002,20,1,50
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,MATEHUALA/24016,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,ESPINAL/30034,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,TEPATLAXCO/21042,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,GUACHOCHIC/8028,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,TUXTEPEC/20099,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,GUAMUCHIL/25040,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,MOTOZINTLA DE MENDOZA/7028,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,5,5,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,CIUDAD SABINAS/5010,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,ZACATLAN/21055,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,24,24,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,SOLEDAD DE GRACIANO SANCHEZ/24025,20,1,20
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1T611848, ,ALPOYECA/12004,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,13,13,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1T612363, ,TRANSPORTE CONVENCIONAL DE HIDALGO/13018,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1T627756, ,QUIRIEGO/26013,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1T634809, ,SOMBRERETE/32024,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,ZARAGOZA/21056,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,CUAUTITLAN DE ROMERO RUBIO/15016,20,1,20
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,GUAMUCHIL/25040,20,1,10
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,9,9,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,SAN LORENZO TEZONCO/9066,20,1,6
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1C649406, ,COL. ITZIMNA DE MERIDA/31004,20,1,50
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,20,20,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1C643884, ,PINOTEPA DE DON LUIS/20049,20,1,50
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1T611427, ,HUAMUXTITLAN/12029,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1C649407, ,COL. ITZIMNA DE MERIDA/31004,20,1,50
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1T651353, ,XALTIANGUIS/12003,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,TLT615147, ,VILLA DE ALLENDE/15127,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1T604863, ,TAPILULA/7046,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1C640816, ,CENTRAL CAMIONERA DE TOLUCA/15006,20,1,50
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1T605723, ,BUENAVENTURA/8026,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,TIC641374, ,TEMASCALAPA/15074,20,1,50
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1T606011, ,MEOQUI/8037,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1T617681, ,PERIBAN DE RAMOS/16035,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,MOTOZINTLA DE MENDOZA/7028,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,SAN JUAN TEOTIHUACAN/15040,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,HUIMANGUILLO/27013,20,1,24
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,NUEVO LAREDO/28029,20,1,50
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1T629593, ,OCUILTZAPOTLAN/27020,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,19,19,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,LAMPAZOS/19022,20,1,26
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1T625937, ,PUEBLOS UNIDOS/25080,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM,T1T605120, ,VALLE DE ZARAGOZA/8005,20,1,30
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,ZACATLAN/21055,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,20 DE NOVIEMBRE DE DURANGO/10007,20,1,20
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,8,8,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,VILLA AHUMADA/8050,20,1,5
D100-10:39,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:39,10/12/2016, ,10:39,20,TELECOMM, , ,COL. MORENO CANTON DE MERIDA/31006,20,1,5
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,PARACHO/16032,20,1,10
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,ZACATLAN/21055,20,1,5
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,3,3,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,CABO SAN LUCAS/3003,20,1,5
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,25,25,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,GUAMUCHIL/25040,20,1,10
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,VEGA DE ALATORRE/30102,20,1,5
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,27,27,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,HUIMANGUILLO/27013,20,1,23
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,23,23,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,FELIPE CARRILLO PUERTO/23006,20,1,5
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,26,26,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,ARIZPE/26024,20,1,20
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,COL. AZTLAN DE REYNOSA/28046,20,1,10
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,TIT633320, ,AYAHUALULCO/30124,20,1,30
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T1T631331, ,COATEPEC/30017,20,1,30
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,TLC644755, ,PUEBLA/21032,20,1,50
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,TIT614467, ,TOLUCA/15051,20,1,30
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,15,15,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,TIC641373, ,TEMASCALAPA/15074,20,1,50
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T1C649408, ,COL. ITZIMNA DE MERIDA/31004,20,1,50
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T17618765, ,SAN JOSE DEL VALLE/18029,20,1,30
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,16,16,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T1T617682, ,PERIBAN DE RAMOS/16035,20,1,30
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,31,31,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T1T633680, ,COL LAS BRISAS DE MERIDA/31007,20,1,30
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,12,12,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T1T651354, ,XALTIANGUIS/12003,20,1,30
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T1T631209, ,BANDERILLA/30009,20,1,30
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,29,29,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T1T630907, ,HUAMANTLA/29003,20,1,30
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T1T618766, ,SAN JOSE DEL VALLE/18029,20,1,30
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T1T631890, ,OMEALCA/30030,20,1,30
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T1C648186, ,COL. AZTLAN DE REYNOSA/28046,20,1,50
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,30,30,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T1T633113, ,VILLA CAZONES DE HERRERA/30106,20,1,30
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,ZACATLAN/21055,20,1,10
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,21,21,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,ZACATLAN/21055,20,1,10
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,18,18,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,ZACUALPAN/18042,20,1,11
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,28,28,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,PARQUE BICENTENARIO CD VICTORIA/28058,20,1,20
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,COL. BELLAVISTA DE SALAMANCA/11011,20,1,5
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,11,11,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,COL. BELLAVISTA DE SALAMANCA/11011,20,1,5
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,19,19,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T1C643427, ,EL CERCADO/19017,20,1,50
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,32,32,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,CALERA DE VICTOR ROSALES/32001,20,1,5
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,7,7,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM, , ,OCOSINGO/7030,20,1,10
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,10,10,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,TLC638043, ,CIUDAD LERDO/10006,20,1,50
D100-10:40,20/20,TELECOMM,2016,TELECOMM,D100,5,5,10/12/2016 10:40,10/12/2016, ,10:40,20,TELECOMM,T1C636743, ,MORELOS/5027,20,1,50
